w2v,CBOW,100,100,1,0,0.9112169770463404,0.2395155429840088,0.0009958744049072266
w2v,CBOW,100,150,1,0,0.9107838891294933,0.9033055305480957,0.0009987354278564453
w2v,CBOW,100,300,1,0,0.9146816803811174,1.1894481182098389,0.0030014514923095703
w2v,CBOW,100,500,1,0,0.9129493287137289,2.924975633621216,0.01000523567199707
w2v,CBOW,100,50,1,0,0.8999566912083153,0.10103511810302734,0.0
w2v,CBOW,10,100,1,0,0.9090515374621048,0.303830623626709,0.001001119613647461
w2v,CBOW,10,150,1,0,0.916847119965353,0.9532217979431152,0.0025250911712646484
w2v,CBOW,10,300,1,0,0.9159809441316588,1.5740110874176025,0.007988214492797852
w2v,CBOW,10,500,1,0,0.9151147682979645,1.9529671669006348,0.00600123405456543
w2v,CBOW,10,50,1,0,0.8999566912083153,0.10991930961608887,0.0010013580322265625
w2v,CBOW,150,100,1,0,0.9125162407968818,0.6026744842529297,0.000997781753540039
w2v,CBOW,150,150,1,0,0.9081853616284106,1.5588910579681396,0.0019960403442382812
w2v,CBOW,150,300,1,0,0.913382416630576,2.1727068424224854,0.005524396896362305
w2v,CBOW,150,500,1,0,0.9151147682979645,2.924196481704712,0.003001689910888672
w2v,CBOW,150,50,1,0,0.8999566912083153,0.08946704864501953,0.0009987354278564453
w2v,CBOW,15,100,1,0,0.9120831528800346,0.25516462326049805,0.0010006427764892578
w2v,CBOW,15,150,1,0,0.9125162407968818,0.874011754989624,0.0030031204223632812
w2v,CBOW,15,300,1,0,0.9172802078822001,1.5087251663208008,0.00452423095703125
w2v,CBOW,15,500,1,0,0.9142485924642703,1.991589069366455,0.006000995635986328
w2v,CBOW,15,50,1,0,0.902555218709398,0.09979987144470215,0.000997781753540039
w2v,CBOW,20,100,1,0,0.9099177132957991,0.32237672805786133,0.0009987354278564453
w2v,CBOW,20,50,1,0,0.8999566912083153,0.09955573081970215,0.0010304450988769531
w2v,CBOW,25,100,1,0,0.9103508012126462,0.30512499809265137,0.0009961128234863281
w2v,CBOW,25,50,1,0,0.9034213945430922,0.1128232479095459,0.0009710788726806641
w2v,CBOW,30,100,1,0,0.9112169770463404,0.3291358947753906,0.0010046958923339844
w2v,CBOW,30,150,1,0,0.9129493287137289,0.9463417530059814,0.0019986629486083984
w2v,CBOW,30,300,1,0,0.9125162407968818,1.4437358379364014,0.0050046443939208984
w2v,CBOW,30,500,1,0,0.9120831528800346,2.0580976009368896,0.005999565124511719
w2v,CBOW,30,50,1,0,0.9038544824599394,0.10974645614624023,0.001001119613647461
w2v,CBOW,50,100,1,0,0.9112169770463404,0.4118936061859131,0.0019989013671875
w2v,CBOW,50,150,1,0,0.9129493287137289,0.7611522674560547,0.0009989738464355469
w2v,CBOW,50,300,1,0,0.9146816803811174,0.8906469345092773,0.003002166748046875
w2v,CBOW,50,500,1,0,0.9107838891294933,1.9705352783203125,0.009998083114624023
w2v,CBOW,50,50,1,0,0.9068860978778692,0.0985555648803711,0.0010018348693847656
w2v,CBOW,5,100,1,0,0.9060199220441749,0.19091391563415527,0.0009975433349609375
w2v,CBOW,5,150,1,0,0.9107838891294933,0.4185140132904053,0.0010008811950683594
w2v,CBOW,5,300,1,0,0.9138155045474231,0.7727358341217041,0.0019969940185546875
w2v,CBOW,5,500,1,0,0.9142485924642703,1.3003480434417725,0.003996849060058594
w2v,CBOW,5,50,1,0,0.9047206582936336,0.08128690719604492,0.0009996891021728516
w2v,SKIP_GRAM,100,100,1,0,0.9151147682979645,0.08352303504943848,0.0009996891021728516
w2v,SKIP_GRAM,100,150,1,0,0.913382416630576,0.1515495777130127,0.001996755599975586
w2v,SKIP_GRAM,100,300,1,0,0.9259419662191425,0.2400369644165039,0.002998828887939453
w2v,SKIP_GRAM,100,500,1,0,0.927674317886531,0.3720889091491699,0.00500178337097168
w2v,SKIP_GRAM,100,50,1,0,0.902555218709398,0.07451486587524414,0.0010013580322265625
w2v,SKIP_GRAM,10,100,1,0,0.9216110870506713,0.11202859878540039,0.0009989738464355469
w2v,SKIP_GRAM,10,150,1,0,0.9229103508012126,0.17656373977661133,0.0009996891021728516
w2v,SKIP_GRAM,10,300,1,0,0.9263750541359896,0.25291872024536133,0.0030012130737304688
w2v,SKIP_GRAM,10,500,1,0,0.9294066695539195,0.5876703262329102,0.0049970149993896484
w2v,SKIP_GRAM,10,50,1,0,0.9172802078822001,0.042999267578125,0.0
w2v,SKIP_GRAM,150,100,1,0,0.9129493287137289,0.06501412391662598,0.0009982585906982422
w2v,SKIP_GRAM,150,150,1,0,0.9151147682979645,0.15572357177734375,0.0009982585906982422
w2v,SKIP_GRAM,150,300,1,0,0.9229103508012126,0.21457576751708984,0.001997232437133789
w2v,SKIP_GRAM,150,500,1,0,0.9307059333044608,0.3630354404449463,0.003998517990112305
w2v,SKIP_GRAM,150,50,1,0,0.9016890428757037,0.07037472724914551,0.0
w2v,SKIP_GRAM,15,100,1,0,0.9181463837158943,0.1170341968536377,0.0009996891021728516
w2v,SKIP_GRAM,15,150,1,0,0.924209614551754,0.1975269317626953,0.001997232437133789
w2v,SKIP_GRAM,15,300,1,0,0.9311390212213079,0.3465125560760498,0.0029997825622558594
w2v,SKIP_GRAM,15,500,1,0,0.9311390212213079,0.46657705307006836,0.0039958953857421875
